vader_compound,vader_pos,vader_neg,vader_neu,Verified,Type Of Traveller,Seat Type,review_length,Recommended
-0.4588,0.061,0.073,0.867,True,Family Leisure,Economy Class,1199,0
-0.8115,0.028,0.069,0.904,True,Business,Economy Class,865,0
-0.9186,0.018,0.107,0.875,True,Couple Leisure,Economy Class,617,0
-0.8455,0.029,0.129,0.842,True,Solo Leisure,Economy Class,499,0
0.7516,0.093,0.052,0.855,True,Business,Economy Class,909,0
-0.4588,0.031,0.057,0.913,True,Business,Economy Class,384,0
-0.9134,0.027,0.139,0.834,True,Business,Business Class,554,0
0.7814,0.25,0.027,0.723,True,Solo Leisure,Economy Class,216,1
0.5095,0.073,0.056,0.87,True,Solo Leisure,Economy Class,942,0
-0.2732,0.034,0.057,0.909,True,Couple Leisure,Economy Class,428,0
0.8126,0.074,0.041,0.885,True,Solo Leisure,Economy Class,793,0
-0.978,0.069,0.147,0.783,True,Business,Economy Class,1593,0
0.9371,0.171,0.108,0.722,False,Family Leisure,Economy Class,796,1
-0.8066,0.015,0.073,0.911,True,Solo Leisure,Economy Class,863,0
-0.6506,0.013,0.027,0.959,True,Family Leisure,Economy Class,1461,0
-0.5799,0.059,0.147,0.793,True,Solo Leisure,Economy Class,286,0
-0.743,0.035,0.115,0.849,True,Solo Leisure,Economy Class,349,0
-0.8765,0.088,0.171,0.741,True,Couple Leisure,Economy Class,513,0
-0.7506,0.0,0.089,0.911,True,Solo Leisure,Economy Class,390,0
-0.6886,0.068,0.167,0.765,True,Business,Economy Class,181,0
-0.9259,0.037,0.297,0.665,False,Solo Leisure,Economy Class,181,0
-0.8885,0.036,0.173,0.791,False,Couple Leisure,Economy Class,410,1
-0.7448,0.051,0.138,0.811,True,Solo Leisure,Economy Class,891,0
-0.6534,0.076,0.083,0.841,True,Solo Leisure,Economy Class,2323,0
-0.9523,0.025,0.097,0.878,True,Couple Leisure,Business Class,1151,0
-0.5267,0.035,0.072,0.892,True,Couple Leisure,Economy Class,819,0
-0.8625,0.039,0.106,0.854,False,Solo Leisure,Economy Class,677,0
0.8316,0.153,0.033,0.814,True,Family Leisure,Economy Class,343,1
-0.3772,0.048,0.066,0.886,True,Solo Leisure,Economy Class,990,0
0.8779,0.287,0.0,0.713,False,Business,Economy Class,192,1
-0.9346,0.0,0.179,0.821,True,Business,Business Class,483,0
-0.9337,0.03,0.146,0.824,True,Business,Economy Class,709,0
-0.9843,0.0,0.152,0.848,True,Solo Leisure,Economy Class,1143,0
0.8176,0.097,0.0,0.903,False,Couple Leisure,Economy Class,405,0
-0.2911,0.067,0.078,0.855,True,Solo Leisure,Economy Class,562,0
-0.8352,0.042,0.134,0.824,True,Solo Leisure,Economy Class,529,0
-0.8166,0.047,0.093,0.86,True,Family Leisure,Business Class,1138,0
-0.9832,0.059,0.187,0.753,True,Couple Leisure,Economy Class,1153,0
0.9604,0.363,0.0,0.637,True,Solo Leisure,Economy Class,227,1
-0.956,0.007,0.079,0.914,False,Couple Leisure,Economy Class,1787,0
-0.8753,0.027,0.069,0.904,False,Family Leisure,Economy Class,1245,0
-0.8748,0.0,0.132,0.868,True,Solo Leisure,Economy Class,359,0
-0.3798,0.11,0.131,0.758,True,Couple Leisure,Economy Class,574,1
0.9313,0.339,0.0,0.661,True,Solo Leisure,Economy Class,171,1
-0.7208,0.06,0.122,0.818,True,Couple Leisure,Premium Economy,596,0
-0.6933,0.114,0.126,0.76,True,Family Leisure,Economy Class,1382,0
0.8441,0.081,0.057,0.863,True,Family Leisure,Economy Class,1053,1
-0.9552,0.032,0.251,0.717,True,Family Leisure,Economy Class,363,0
0.9343,0.086,0.065,0.849,True,Couple Leisure,Economy Class,2578,0
0.6908,0.075,0.059,0.866,True,Couple Leisure,Economy Class,1507,0
-0.6771,0.011,0.043,0.947,True,Couple Leisure,Economy Class,890,0
-0.9149,0.065,0.134,0.801,True,Business,Economy Class,1100,0
0.9882,0.2,0.025,0.775,True,Couple Leisure,Economy Class,932,1
0.7291,0.093,0.036,0.871,True,Solo Leisure,Economy Class,674,1
-0.7253,0.079,0.13,0.791,True,Couple Leisure,Economy Class,551,0
-0.6808,0.065,0.089,0.846,True,Solo Leisure,Economy Class,907,0
-0.9712,0.023,0.084,0.893,True,Family Leisure,Economy Class,1944,0
0.9516,0.147,0.056,0.796,True,Solo Leisure,Economy Class,711,1
0.9356,0.266,0.026,0.709,False,Couple Leisure,Business Class,325,1
0.9155,0.108,0.016,0.877,False,Family Leisure,Economy Class,851,1
0.9551,0.273,0.0,0.727,False,Couple Leisure,Economy Class,304,1
0.9654,0.238,0.021,0.741,False,Couple Leisure,Economy Class,477,1
0.827,0.088,0.064,0.848,False,Business,Business Class,1272,0
-0.3291,0.055,0.079,0.866,False,Business,Economy Class,655,0
-0.3617,0.1,0.145,0.755,False,Solo Leisure,Economy Class,719,0
0.9772,0.157,0.043,0.8,False,Solo Leisure,Business Class,932,1
0.9272,0.222,0.0,0.778,False,Couple Leisure,Business Class,329,1
-0.4563,0.03,0.058,0.912,False,Couple Leisure,Economy Class,1030,0
0.9697,0.159,0.045,0.796,False,Business,Business Class,908,1
-0.9777,0.026,0.192,0.783,False,Family Leisure,Economy Class,875,0
0.9513,0.285,0.0,0.715,False,Business,Economy Class,280,1
-0.4037,0.063,0.086,0.851,False,Solo Leisure,Premium Economy,1031,1
-0.2991,0.095,0.106,0.799,False,Couple Leisure,Economy Class,2310,0
-0.2764,0.05,0.088,0.862,False,Family Leisure,Economy Class,577,0
0.384,0.048,0.05,0.902,False,Solo Leisure,Economy Class,1132,1
-0.1689,0.092,0.072,0.836,False,Solo Leisure,Economy Class,1740,0
-0.97,0.02,0.2,0.78,False,Solo Leisure,Economy Class,632,0
0.2702,0.086,0.065,0.849,False,Business,Economy Class,398,0
-0.9601,0.0,0.213,0.787,False,Couple Leisure,Premium Economy,556,0
0.9205,0.06,0.026,0.915,False,Solo Leisure,Economy Class,1648,0
-0.0636,0.077,0.081,0.842,False,Business,Economy Class,349,1
0.5908,0.068,0.073,0.858,False,Family Leisure,Business Class,1988,1
0.847,0.107,0.035,0.858,False,Family Leisure,Economy Class,595,0
0.6033,0.126,0.098,0.776,False,Solo Leisure,Economy Class,859,1
0.9939,0.308,0.058,0.633,False,Solo Leisure,Economy Class,691,1
-0.9262,0.038,0.2,0.762,False,Business,Business Class,469,0
0.9592,0.261,0.0,0.739,False,Family Leisure,Economy Class,355,1
0.9398,0.175,0.076,0.749,False,Business,Economy Class,761,1
-0.5267,0.0,0.056,0.944,False,Business,Economy Class,394,0
-0.1494,0.074,0.082,0.844,False,Solo Leisure,Economy Class,1115,1
-0.9874,0.047,0.169,0.783,False,Business,Business Class,1435,0
0.6369,0.189,0.116,0.694,False,Unknown,Economy Class,249,1
0.7615,0.147,0.0,0.853,False,Unknown,Economy Class,233,1
-0.6025,0.086,0.138,0.776,False,Unknown,Economy Class,976,0
0.9777,0.176,0.06,0.764,False,Unknown,Business Class,879,1
0.9571,0.363,0.0,0.637,False,Unknown,Business Class,225,1
-0.8343,0.063,0.132,0.805,False,Unknown,Economy Class,699,0
-0.8384,0.0,0.082,0.918,False,Unknown,Economy Class,758,0
0.9743,0.129,0.077,0.794,False,Unknown,Business Class,1928,1
0.9169,0.143,0.021,0.836,False,Unknown,Economy Class,533,1
-0.9169,0.043,0.155,0.802,False,Unknown,Economy Class,619,0
0.9333,0.095,0.0,0.905,False,Unknown,Premium Economy,772,1
0.2429,0.054,0.064,0.882,False,Unknown,Economy Class,264,1
0.8521,0.162,0.073,0.766,False,Unknown,Business Class,686,1
0.9468,0.145,0.029,0.826,False,Unknown,Business Class,693,1
-0.9735,0.045,0.11,0.846,False,Unknown,Economy Class,2069,0
0.8122,0.153,0.035,0.812,False,Unknown,Economy Class,313,1
0.891,0.179,0.056,0.765,False,Unknown,Economy Class,387,1
-0.8873,0.06,0.101,0.839,False,Unknown,Business Class,993,0
0.963,0.163,0.02,0.817,False,Unknown,Premium Economy,727,1
-0.9072,0.031,0.089,0.88,False,Unknown,Economy Class,1038,0
0.5859,0.106,0.041,0.853,False,Unknown,Economy Class,460,1
-0.8969,0.072,0.101,0.826,False,Unknown,Economy Class,1955,0
0.9581,0.279,0.0,0.721,False,Unknown,Economy Class,339,1
-0.353,0.049,0.086,0.865,False,Unknown,Economy Class,340,0
0.9561,0.185,0.017,0.798,False,Unknown,Economy Class,484,1
-0.7493,0.06,0.109,0.83,False,Unknown,Economy Class,905,0
-0.6245,0.028,0.065,0.907,False,Unknown,Economy Class,767,0
-0.412,0.024,0.047,0.929,False,Unknown,Economy Class,1539,0
0.8402,0.209,0.0,0.791,False,Unknown,Economy Class,207,1
-0.3712,0.066,0.107,0.827,True,Couple Leisure,Economy Class,265,0
-0.8442,0.0,0.188,0.812,True,Couple Leisure,Economy Class,258,0
-0.3919,0.018,0.027,0.955,True,Family Leisure,First Class,1490,0
-0.8966,0.04,0.108,0.852,True,Family Leisure,Economy Class,746,0
-0.6635,0.069,0.096,0.835,True,Couple Leisure,Economy Class,646,0
-0.9743,0.032,0.128,0.839,True,Family Leisure,Economy Class,1532,0
-0.6507,0.145,0.209,0.647,True,Family Leisure,Economy Class,457,0
0.7227,0.11,0.0,0.89,False,Solo Leisure,Economy Class,311,0
0.9167,0.224,0.0,0.776,False,Business,Economy Class,288,1
-0.3584,0.042,0.067,0.89,False,Couple Leisure,Economy Class,1248,0
-0.3415,0.065,0.069,0.866,False,Solo Leisure,Economy Class,422,0
-0.694,0.062,0.075,0.863,True,Family Leisure,Economy Class,2057,0
0.0,0.057,0.057,0.887,False,Business,Premium Economy,629,0
-0.8528,0.0,0.087,0.913,False,Couple Leisure,Economy Class,495,0
-0.9926,0.051,0.153,0.796,True,Business,Business Class,1973,0
0.443,0.05,0.037,0.914,True,Solo Leisure,Economy Class,1544,0
0.8803,0.135,0.11,0.756,True,Couple Leisure,Economy Class,1440,0
-0.897,0.021,0.097,0.881,True,Family Leisure,Economy Class,805,0
-0.4807,0.077,0.115,0.807,False,Couple Leisure,Economy Class,884,0
0.3935,0.062,0.056,0.882,True,Business,Economy Class,1215,0
-0.2529,0.048,0.077,0.875,True,Couple Leisure,Economy Class,889,0
-0.837,0.093,0.152,0.754,False,Family Leisure,Economy Class,630,0
-0.944,0.091,0.188,0.721,True,Business,Business Class,699,0
-0.484,0.054,0.098,0.849,True,Couple Leisure,Economy Class,541,0
-0.6046,0.046,0.069,0.884,True,Couple Leisure,Economy Class,1263,0
-0.0997,0.121,0.108,0.77,False,Couple Leisure,Economy Class,428,1
-0.3369,0.097,0.12,0.783,True,Couple Leisure,Economy Class,408,1
-0.4742,0.085,0.125,0.789,False,Family Leisure,Economy Class,364,0
-0.9214,0.018,0.093,0.889,True,Family Leisure,Economy Class,974,0
-0.8227,0.03,0.117,0.853,False,Family Leisure,Economy Class,507,0
-0.9524,0.016,0.143,0.84,True,Solo Leisure,Economy Class,626,0
0.3252,0.053,0.038,0.909,True,Family Leisure,Economy Class,435,0
-0.8658,0.061,0.131,0.808,True,Couple Leisure,Economy Class,751,0
-0.9491,0.0,0.082,0.918,False,Solo Leisure,Economy Class,1181,0
-0.8952,0.0,0.269,0.731,True,Business,Business Class,196,0
-0.9734,0.025,0.138,0.837,True,Solo Leisure,Premium Economy,934,0
-0.2513,0.073,0.09,0.836,True,Solo Leisure,Economy Class,511,0
-0.1186,0.055,0.062,0.883,True,Solo Leisure,Economy Class,1069,0
-0.9517,0.017,0.088,0.895,True,Solo Leisure,Premium Economy,1412,0
-0.9744,0.01,0.201,0.789,True,Couple Leisure,Economy Class,573,0
-0.6971,0.044,0.145,0.811,True,Couple Leisure,Business Class,286,0
-0.9469,0.015,0.127,0.858,True,Family Leisure,Economy Class,774,0
-0.8754,0.055,0.126,0.819,False,Family Leisure,Premium Economy,666,0
-0.9146,0.012,0.122,0.866,True,Couple Leisure,Economy Class,467,0
-0.4767,0.065,0.126,0.809,True,Solo Leisure,Economy Class,228,1
-0.964,0.009,0.169,0.822,False,Family Leisure,Economy Class,649,0
-0.9852,0.013,0.145,0.841,False,Family Leisure,Business Class,1190,0
-0.945,0.029,0.109,0.862,False,Couple Leisure,Economy Class,964,0
-0.9019,0.015,0.094,0.891,True,Family Leisure,Economy Class,740,0
-0.8442,0.0,0.224,0.776,False,Couple Leisure,Economy Class,203,0
-0.4006,0.083,0.082,0.835,True,Couple Leisure,Business Class,2860,0
-0.9472,0.0,0.151,0.849,False,Family Leisure,Economy Class,597,0
-0.8563,0.0,0.094,0.906,True,Business,Economy Class,604,0
0.6875,0.139,0.109,0.752,True,Solo Leisure,Business Class,1077,0
-0.743,0.0,0.033,0.967,True,Couple Leisure,Economy Class,1081,0
-0.5803,0.048,0.082,0.87,False,Family Leisure,Economy Class,837,0
-0.631,0.026,0.044,0.931,False,Couple Leisure,First Class,1238,0
0.9207,0.064,0.033,0.903,True,Solo Leisure,Economy Class,1558,0
-0.6517,0.044,0.079,0.876,True,Couple Leisure,Economy Class,719,0
-0.9081,0.095,0.261,0.644,False,Business,Economy Class,330,0
0.1531,0.034,0.038,0.929,False,Family Leisure,Economy Class,536,0
-0.88,0.078,0.216,0.706,True,Business,Economy Class,382,0
0.0772,0.152,0.146,0.701,False,Business,Business Class,204,1
-0.3612,0.032,0.073,0.896,False,Solo Leisure,Economy Class,261,0
-0.972,0.018,0.12,0.862,False,Solo Leisure,Economy Class,1159,0
-0.8393,0.014,0.102,0.883,True,Couple Leisure,Economy Class,414,0
-0.9158,0.016,0.095,0.889,False,Solo Leisure,Premium Economy,1183,0
0.1513,0.039,0.031,0.93,False,Couple Leisure,Economy Class,306,0
-0.3182,0.0,0.047,0.953,False,Solo Leisure,Economy Class,290,0
-0.5927,0.035,0.092,0.873,True,Couple Leisure,Economy Class,456,0
-0.6648,0.037,0.063,0.9,True,Couple Leisure,Economy Class,974,0
-0.8957,0.0,0.289,0.711,True,Business,Business Class,180,0
-0.8974,0.035,0.076,0.89,False,Business,Business Class,1318,0
-0.976,0.046,0.083,0.871,True,Couple Leisure,Economy Class,2629,0
-0.7008,0.101,0.199,0.7,False,Business,Business Class,286,0
-0.6851,0.066,0.089,0.845,False,Family Leisure,Economy Class,1185,0
-0.8901,0.035,0.248,0.718,True,Solo Leisure,Economy Class,222,0
-0.9061,0.044,0.161,0.795,True,Business,Economy Class,539,0
-0.7763,0.071,0.115,0.814,True,Couple Leisure,Economy Class,572,0
-0.977,0.065,0.116,0.819,True,Solo Leisure,Business Class,2387,0
-0.6487,0.027,0.056,0.917,True,Business,Business Class,1106,0
0.25,0.048,0.042,0.91,False,Solo Leisure,Economy Class,692,0
-0.8527,0.051,0.163,0.786,False,Solo Leisure,Economy Class,432,0
-0.0413,0.053,0.082,0.866,True,Family Leisure,Business Class,711,0
-0.1263,0.077,0.097,0.827,True,Business,Economy Class,1058,0
-0.9447,0.026,0.103,0.871,True,Couple Leisure,Economy Class,1126,0
-0.5502,0.046,0.055,0.899,True,Business,First Class,1233,0
0.6013,0.112,0.115,0.774,True,Family Leisure,Premium Economy,1896,0
0.2023,0.037,0.028,0.935,True,Solo Leisure,Economy Class,369,0
-0.6361,0.069,0.185,0.746,True,Family Leisure,Business Class,217,0
-0.8519,0.078,0.268,0.654,False,Solo Leisure,Economy Class,234,0
0.106,0.084,0.08,0.836,True,Solo Leisure,Economy Class,511,0
-0.945,0.064,0.151,0.785,False,Solo Leisure,Economy Class,940,0
-0.5025,0.061,0.101,0.838,False,Couple Leisure,Economy Class,646,0
-0.8591,0.04,0.095,0.865,True,Solo Leisure,Economy Class,1233,0
0.8733,0.131,0.024,0.845,False,Business,Economy Class,386,0
-0.9126,0.05,0.126,0.824,True,Solo Leisure,Economy Class,732,0
-0.973,0.089,0.159,0.752,False,Couple Leisure,Economy Class,1421,0
-0.9563,0.037,0.257,0.706,True,Couple Leisure,Economy Class,375,0
-0.9311,0.04,0.136,0.824,True,Couple Leisure,Economy Class,878,0
-0.2606,0.0,0.052,0.948,True,Solo Leisure,Economy Class,249,0
-0.965,0.036,0.084,0.88,True,Couple Leisure,Economy Class,2370,0
-0.61,0.055,0.078,0.867,True,Solo Leisure,Economy Class,2012,0
-0.4445,0.026,0.064,0.91,True,Solo Leisure,Economy Class,487,0
-0.7774,0.035,0.066,0.899,True,Couple Leisure,Economy Class,1430,0
-0.8658,0.0,0.115,0.885,True,Business,Business Class,425,0
-0.6206,0.127,0.136,0.737,False,Family Leisure,Economy Class,1391,0
-0.8948,0.051,0.118,0.831,True,Family Leisure,Economy Class,723,0
-0.9123,0.044,0.134,0.821,True,Couple Leisure,Economy Class,725,0
0.5872,0.082,0.04,0.878,False,Unknown,Economy Class,591,1
-0.867,0.068,0.141,0.791,False,Unknown,Economy Class,669,0
-0.1154,0.046,0.086,0.868,False,Unknown,Economy Class,535,0
0.2782,0.063,0.042,0.894,False,Unknown,Economy Class,276,0
-0.9294,0.022,0.14,0.837,False,Unknown,Unknown,728,0
0.1502,0.053,0.049,0.898,False,Unknown,Unknown,710,0
0.8591,0.115,0.022,0.864,False,Unknown,Unknown,493,0
0.807,0.134,0.0,0.866,False,Unknown,Unknown,262,0
0.7906,0.095,0.023,0.882,False,Unknown,Unknown,455,0
-0.0151,0.066,0.054,0.88,False,Unknown,Unknown,843,0
-0.6899,0.068,0.099,0.833,True,Solo Leisure,Premium Economy,1612,0
-0.8527,0.0,0.103,0.897,False,Business,Economy Class,492,0
-0.775,0.0,0.074,0.926,True,Family Leisure,Economy Class,634,0
-0.8936,0.046,0.097,0.857,True,Solo Leisure,Economy Class,1281,0
-0.9469,0.054,0.112,0.834,True,Solo Leisure,Economy Class,1716,0
-0.5669,0.0,0.104,0.896,False,Solo Leisure,Economy Class,270,0
-0.8169,0.063,0.173,0.765,True,Business,Economy Class,368,0
-0.4923,0.07,0.098,0.832,True,Solo Leisure,Economy Class,521,1
0.9552,0.191,0.0,0.809,True,Business,Economy Class,480,1
-0.7096,0.055,0.136,0.809,False,Unknown,Economy Class,452,0
0.9201,0.112,0.072,0.816,False,Unknown,Economy Class,1718,1
-0.8204,0.028,0.101,0.87,False,Unknown,Economy Class,611,0
0.8922,0.188,0.023,0.79,False,Unknown,Economy Class,419,1
0.1007,0.092,0.104,0.803,False,Unknown,Business Class,470,1
0.9722,0.2,0.012,0.788,False,Unknown,Economy Class,621,1
-0.8509,0.13,0.165,0.705,False,Unknown,Economy Class,1069,0
0.1007,0.119,0.115,0.765,False,Unknown,Economy Class,486,1
0.8221,0.124,0.025,0.851,False,Unknown,Economy Class,443,1
0.9432,0.259,0.066,0.675,False,Unknown,Economy Class,384,1
-0.467,0.083,0.168,0.748,False,Unknown,Economy Class,402,0
0.9516,0.148,0.076,0.776,False,Unknown,Economy Class,1178,1
-0.9671,0.029,0.152,0.818,False,Unknown,Economy Class,1034,0
0.9604,0.246,0.064,0.69,False,Unknown,Economy Class,532,1
0.9413,0.22,0.0,0.78,False,Unknown,Economy Class,338,1
0.9444,0.243,0.091,0.666,False,Unknown,Economy Class,403,1
0.3309,0.252,0.177,0.57,False,Unknown,Economy Class,156,1
0.6542,0.275,0.076,0.65,False,Unknown,Unknown,204,0
0.9502,0.188,0.065,0.748,False,Unknown,Unknown,755,0
0.9044,0.145,0.09,0.766,False,Unknown,Unknown,1003,0
0.625,0.159,0.084,0.757,False,Unknown,Unknown,331,0
0.8807,0.197,0.073,0.73,False,Unknown,Unknown,387,0
0.9033,0.185,0.038,0.777,False,Unknown,Unknown,431,0
0.2695,0.044,0.049,0.907,False,Unknown,Unknown,943,0
-0.9243,0.0,0.089,0.911,False,Unknown,Unknown,756,0
0.8403,0.117,0.025,0.858,False,Unknown,Unknown,520,0
0.9828,0.184,0.017,0.799,False,Unknown,Unknown,876,0
0.2263,0.07,0.051,0.879,False,Unknown,Unknown,250,0
0.8765,0.155,0.021,0.824,False,Unknown,Unknown,358,0
-0.9324,0.013,0.083,0.905,True,Solo Leisure,Economy Class,1096,0
-0.9599,0.027,0.123,0.85,True,Couple Leisure,Economy Class,1044,0
-0.4767,0.018,0.044,0.938,True,Solo Leisure,Economy Class,394,0
-0.6971,0.043,0.075,0.882,True,Solo Leisure,Economy Class,1049,0
0.7543,0.127,0.0,0.873,True,Solo Leisure,Economy Class,288,1
-0.9527,0.038,0.12,0.841,True,Business,Economy Class,1146,0
-0.2973,0.042,0.067,0.891,True,Solo Leisure,Economy Class,624,0
-0.9286,0.011,0.17,0.819,False,Family Leisure,Economy Class,527,0
-0.4482,0.054,0.085,0.861,False,Unknown,Economy Class,633,1
0.3417,0.049,0.037,0.914,False,Unknown,Economy Class,1054,1
0.9813,0.375,0.0,0.625,False,Unknown,Economy Class,313,1
0.5994,0.076,0.0,0.924,False,Unknown,Unknown,370,0
0.891,0.104,0.04,0.855,False,Unknown,Unknown,827,0
0.8516,0.152,0.0,0.848,False,Unknown,Unknown,323,0
-0.893,0.0,0.267,0.733,True,Solo Leisure,Economy Class,167,0
0.9712,0.363,0.0,0.637,False,Family Leisure,Economy Class,242,1
-0.977,0.0,0.34,0.66,False,Family Leisure,Economy Class,334,0
-0.432,0.0,0.08,0.92,True,Solo Leisure,Economy Class,296,0
0.9755,0.437,0.028,0.535,True,Solo Leisure,Economy Class,200,1
-0.8982,0.042,0.262,0.696,True,Business,Economy Class,243,0
-0.9081,0.027,0.061,0.912,False,Solo Leisure,Economy Class,1738,0
0.9062,0.239,0.04,0.721,False,Solo Leisure,Economy Class,263,1
0.8629,0.279,0.107,0.614,False,Solo Leisure,Economy Class,252,1
-0.8016,0.031,0.129,0.84,False,Solo Leisure,Economy Class,423,0
0.7007,0.098,0.067,0.835,False,Business,Economy Class,621,0
-0.9269,0.043,0.102,0.855,False,Business,Economy Class,1211,0
-0.9729,0.035,0.107,0.857,False,Family Leisure,Economy Class,1909,0
0.8921,0.163,0.091,0.745,False,Business,Economy Class,619,0
0.974,0.245,0.041,0.714,False,Solo Leisure,Economy Class,478,1
-0.011,0.079,0.079,0.842,False,Unknown,Economy Class,263,1
-0.931,0.052,0.271,0.677,False,Unknown,Economy Class,353,0
-0.8913,0.0,0.167,0.833,False,Unknown,Business Class,336,0
0.8807,0.146,0.058,0.795,False,Unknown,Economy Class,628,1
0.3919,0.079,0.052,0.869,False,Unknown,Economy Class,502,1
-0.9148,0.048,0.241,0.71,False,Unknown,Economy Class,303,0
-0.4517,0.05,0.12,0.83,False,Unknown,Economy Class,201,0
0.9281,0.16,0.0,0.84,False,Unknown,Economy Class,451,1
-0.5423,0.0,0.17,0.83,False,Unknown,Economy Class,156,0
0.8228,0.223,0.0,0.777,False,Unknown,Economy Class,171,1
0.9485,0.177,0.031,0.792,False,Unknown,Economy Class,519,1
0.7006,0.214,0.085,0.7,False,Unknown,Business Class,224,1
0.9531,0.297,0.032,0.671,False,Unknown,Unknown,287,0
-0.4756,0.135,0.218,0.647,False,Unknown,Unknown,153,0
-0.0516,0.041,0.043,0.915,False,Unknown,Unknown,536,0
0.0992,0.024,0.016,0.96,False,Unknown,Unknown,903,0
0.4512,0.076,0.088,0.836,False,Unknown,Unknown,543,0
0.3802,0.047,0.0,0.953,False,Unknown,Unknown,309,0
-0.9048,0.087,0.121,0.793,False,Unknown,Unknown,1122,0
0.9846,0.162,0.018,0.82,False,Unknown,Unknown,1041,0
-0.9627,0.022,0.109,0.87,False,Unknown,Unknown,1224,0
0.4003,0.092,0.046,0.862,False,Unknown,Unknown,349,0
0.34,0.164,0.142,0.694,False,Unknown,Unknown,543,0
0.9488,0.204,0.052,0.744,False,Unknown,Unknown,682,0
0.6081,0.124,0.03,0.846,False,Unknown,Unknown,245,0
0.8834,0.134,0.057,0.809,False,Unknown,Unknown,774,0
-0.7424,0.079,0.117,0.805,False,Unknown,Unknown,834,0
0.6597,0.14,0.051,0.809,False,Unknown,Unknown,277,0
0.9218,0.154,0.036,0.81,False,Unknown,Unknown,652,0
-0.8206,0.0,0.164,0.836,False,Unknown,Unknown,298,0
-0.3858,0.056,0.073,0.872,False,Unknown,Unknown,753,0
0.1128,0.046,0.039,0.915,False,Unknown,Unknown,1119,0
-0.9668,0.016,0.188,0.796,False,Solo Leisure,Economy Class,607,0
-0.5859,0.015,0.045,0.94,True,Couple Leisure,Economy Class,854,0
-0.9821,0.034,0.191,0.774,True,Couple Leisure,Economy Class,1016,0
0.9728,0.368,0.0,0.632,True,Solo Leisure,Economy Class,235,1
-0.8589,0.011,0.082,0.908,True,Family Leisure,Economy Class,648,0
-0.9325,0.037,0.231,0.732,True,Solo Leisure,Economy Class,300,0
-0.9305,0.0,0.155,0.845,True,Solo Leisure,Economy Class,483,0
0.975,0.369,0.0,0.631,True,Solo Leisure,Economy Class,232,1
-0.223,0.196,0.194,0.611,True,Business,Economy Class,245,1
