vader_compound,vader_pos,vader_neg,vader_neu,Verified,Type Of Traveller,Seat Type,review_length,row_id,Review Date,Date Flown,Recommended
0.9517,0.149,0.0,0.851,True,Couple Leisure,Business Class,649,14011,2023-06-15,2022-09-01,1
0.9606,0.174,0.0,0.826,True,Couple Leisure,Economy Class,556,14012,2023-06-15,2022-09-01,1
-0.5413,0.086,0.125,0.789,True,Couple Leisure,Economy Class,706,14013,2023-06-15,2023-06-01,0
-0.9608,0.048,0.216,0.736,True,Family Leisure,Economy Class,534,14014,2023-06-14,2023-06-01,0
-0.8364,0.084,0.105,0.811,True,Family Leisure,Economy Class,1523,14015,2023-06-12,2022-12-01,0
-0.863,0.114,0.159,0.728,True,Couple Leisure,Economy Class,867,14016,2023-06-10,2022-10-01,0
0.6486,0.079,0.028,0.892,False,Solo Leisure,Economy Class,635,14017,2023-06-09,2023-05-01,0
-0.8479,0.061,0.21,0.729,False,Couple Leisure,Economy Class,385,14018,2023-06-07,2023-06-01,0
0.1348,0.078,0.084,0.837,True,Solo Leisure,Economy Class,1588,14019,2023-06-06,2023-05-01,0
-0.9672,0.025,0.113,0.862,False,Couple Leisure,Economy Class,1210,14020,2023-06-06,2023-06-01,0
0.9744,0.219,0.098,0.683,True,Couple Leisure,Economy Class,685,14021,2023-06-04,2023-05-01,0
-0.943,0.047,0.136,0.816,True,Business,Business Class,1073,14022,2023-05-31,2023-04-01,0
0.9479,0.083,0.047,0.87,True,Couple Leisure,Economy Class,2697,14023,2023-05-29,2023-05-01,0
-0.9773,0.061,0.201,0.737,True,Couple Leisure,Economy Class,829,14024,2023-05-29,2023-05-01,0
-0.6659,0.081,0.103,0.817,True,Business,Business Class,2622,14025,2023-05-26,2023-05-01,0
-0.7774,0.0,0.057,0.943,False,Solo Leisure,Economy Class,582,14026,2023-05-25,2023-04-01,0
-0.0498,0.052,0.045,0.903,False,Family Leisure,Economy Class,622,14027,2023-05-25,2022-12-01,0
-0.7184,0.062,0.133,0.806,True,Business,Economy Class,383,14028,2023-05-24,2023-05-01,0
0.4939,0.073,0.0,0.927,True,Business,Economy Class,238,14029,2023-05-24,2023-05-01,1
0.9945,0.257,0.041,0.702,True,Solo Leisure,Business Class,1081,14030,2023-05-21,2023-04-01,1
-0.9194,0.009,0.059,0.932,True,Couple Leisure,Economy Class,1390,14031,2023-05-19,2023-05-01,0
-0.9025,0.053,0.184,0.763,True,Solo Leisure,Business Class,488,14032,2023-05-19,2023-05-01,0
-0.7645,0.047,0.187,0.766,True,Couple Leisure,Economy Class,258,14033,2023-05-17,2023-05-01,0
-0.9272,0.026,0.095,0.878,True,Family Leisure,Economy Class,920,14034,2023-05-15,2023-05-01,0
-0.1531,0.119,0.15,0.731,True,Family Leisure,Economy Class,228,14035,2023-05-15,2022-08-01,0
0.954,0.226,0.038,0.736,True,Business,Business Class,411,14036,2023-05-13,2023-05-01,0
-0.0772,0.047,0.074,0.879,True,Business,Economy Class,405,14037,2023-05-12,2023-05-01,0
-0.8976,0.0,0.168,0.832,False,Couple Leisure,Economy Class,329,14038,2023-05-12,2022-06-01,0
-0.7269,0.043,0.079,0.877,True,Business,Business Class,2172,14039,2023-05-11,2023-03-01,0
-0.4392,0.068,0.078,0.853,True,Family Leisure,Economy Class,2949,14040,2023-05-11,2023-04-01,0
-0.9198,0.028,0.167,0.805,True,Business,Economy Class,612,14041,2023-05-10,2022-12-01,0
0.9362,0.122,0.039,0.838,True,Family Leisure,Economy Class,882,14042,2023-05-05,2022-06-01,0
0.9488,0.099,0.071,0.83,True,Family Leisure,Economy Class,3248,14043,2023-05-05,2022-06-01,0
0.5348,0.096,0.093,0.812,False,Business,Economy Class,2231,14044,2023-05-02,2023-05-01,0
0.9872,0.393,0.0,0.607,False,Solo Leisure,Business Class,338,14045,2023-04-28,2023-04-01,1
-0.7003,0.023,0.13,0.847,True,Solo Leisure,Economy Class,384,14046,2023-04-24,2023-04-01,0
0.9599,0.082,0.055,0.863,True,Family Leisure,Economy Class,3348,14047,2023-04-22,2022-12-01,0
0.8962,0.135,0.071,0.794,True,Couple Leisure,Economy Class,605,14048,2023-04-19,2023-04-01,1
0.3879,0.116,0.12,0.764,True,Couple Leisure,Economy Class,1771,14049,2023-04-16,2022-10-01,0
0.6408,0.09,0.089,0.821,True,Couple Leisure,Economy Class,640,14050,2023-04-13,2022-12-01,0
-0.9393,0.016,0.114,0.87,True,Business,First Class,1017,14051,2023-04-08,2023-03-01,0
-0.4019,0.014,0.035,0.951,False,Couple Leisure,Economy Class,663,14052,2023-04-08,2023-04-01,1
-0.6439,0.046,0.118,0.836,False,Solo Leisure,Economy Class,443,14053,2023-04-07,2023-03-01,0
-0.9541,0.043,0.193,0.764,False,Solo Leisure,Business Class,753,14054,2023-04-03,2022-11-01,0
0.7269,0.062,0.027,0.911,False,Solo Leisure,Economy Class,715,14055,2023-04-03,2023-04-01,0
-0.7579,0.03,0.086,0.883,False,Family Leisure,Economy Class,823,14056,2023-04-03,2023-04-01,0
0.885,0.166,0.129,0.705,True,Solo Leisure,Economy Class,961,14057,2023-03-30,2023-03-01,0
-0.7476,0.016,0.072,0.912,True,Couple Leisure,Economy Class,753,14058,2023-03-29,2023-03-01,0
-0.9674,0.011,0.15,0.839,True,Business,Business Class,802,14059,2023-03-27,2023-03-01,0
0.9564,0.079,0.049,0.872,False,Couple Leisure,Economy Class,2637,14060,2023-03-25,2023-03-01,0
-0.9341,0.055,0.115,0.83,True,Family Leisure,Economy Class,1322,14061,2023-03-24,2023-02-01,0
-0.8373,0.029,0.119,0.852,True,Couple Leisure,Economy Class,609,14062,2023-03-23,2023-03-01,0
-0.9201,0.02,0.112,0.869,True,Business,Economy Class,736,14063,2023-03-21,2023-03-01,0
0.1914,0.069,0.061,0.87,True,Family Leisure,Economy Class,424,14064,2023-03-18,2023-03-01,0
0.9873,0.343,0.016,0.642,True,Business,Business Class,355,14065,2023-03-17,2023-03-01,0
0.25,0.077,0.04,0.882,True,Business,Business Class,270,14066,2023-03-16,2023-03-01,0
-0.8313,0.052,0.119,0.829,True,Solo Leisure,Economy Class,561,14067,2023-03-14,2022-12-01,1
-0.3419,0.087,0.117,0.796,False,Family Leisure,Economy Class,503,14068,2023-03-11,2023-03-01,0
-0.8257,0.044,0.159,0.797,True,Solo Leisure,Economy Class,390,14069,2022-12-07,2022-12-01,0
0.229,0.127,0.121,0.751,True,Couple Leisure,Economy Class,759,14070,2022-11-15,2022-11-01,0
0.9738,0.164,0.017,0.819,True,Solo Leisure,Economy Class,684,14071,2022-11-02,2022-09-01,1
-0.8187,0.0,0.116,0.884,True,Solo Leisure,Economy Class,327,14072,2022-10-31,2022-07-01,0
-0.9419,0.039,0.091,0.87,False,Couple Leisure,Economy Class,1201,14073,2022-04-08,2022-04-01,0
-0.8957,0.032,0.095,0.873,True,Business,Economy Class,882,14074,2022-01-14,2022-01-01,0
-0.9348,0.028,0.187,0.785,False,Couple Leisure,Economy Class,444,14075,2021-04-28,2021-01-01,0
-0.8692,0.064,0.145,0.791,False,Couple Leisure,Economy Class,463,14076,2020-03-05,2020-03-01,0
0.9537,0.395,0.0,0.605,True,Solo Leisure,Economy Class,179,14077,2020-01-17,2020-01-01,1
0.6283,0.082,0.041,0.876,True,Solo Leisure,Economy Class,487,14078,2019-08-31,2019-08-01,1
-0.8109,0.075,0.122,0.803,True,Solo Leisure,Economy Class,849,14079,2019-08-02,2019-07-01,1
-0.9118,0.114,0.373,0.513,True,Couple Leisure,Economy Class,186,14080,2019-07-29,2019-07-01,0
0.8363,0.197,0.077,0.727,True,Solo Leisure,Economy Class,352,14081,2019-03-11,2019-03-01,1
0.7465,0.136,0.107,0.757,True,Solo Leisure,Economy Class,704,14082,2019-03-11,2019-03-01,1
-0.5,0.013,0.05,0.937,False,Solo Leisure,Economy Class,412,14083,2019-01-09,2018-11-01,0
-0.9866,0.011,0.151,0.838,True,Solo Leisure,Economy Class,1194,14084,2019-01-02,2018-12-01,0
0.0942,0.106,0.136,0.759,True,Business,Economy Class,1568,14085,2018-09-20,2018-09-01,0
0.9747,0.125,0.05,0.824,True,Solo Leisure,Economy Class,1265,14086,2018-07-19,2018-07-01,1
0.7579,0.095,0.055,0.85,True,Business,Economy Class,677,14087,2018-07-13,2018-07-01,1
-0.9327,0.0,0.247,0.753,True,Business,Economy Class,315,14088,2018-06-30,2018-05-01,0
-0.5994,0.0,0.118,0.882,True,Family Leisure,Economy Class,236,14089,2018-06-24,2018-06-01,0
-0.5216,0.131,0.152,0.717,True,Solo Leisure,Economy Class,741,14090,2018-03-18,2018-03-01,1
-0.9583,0.068,0.29,0.643,True,Solo Leisure,Economy Class,369,14091,2018-01-13,2018-01-01,0
0.8752,0.153,0.091,0.756,True,Solo Leisure,Economy Class,778,14092,2017-12-08,2017-10-01,1
0.983,0.311,0.0,0.689,False,Couple Leisure,Economy Class,433,14093,2017-09-18,2017-09-01,1
-0.9235,0.027,0.124,0.849,False,Family Leisure,Economy Class,737,14094,2017-09-12,2017-09-01,0
0.9398,0.171,0.027,0.802,False,Business,Economy Class,484,14095,2017-04-15,2017-04-01,1
-0.7587,0.037,0.111,0.852,False,Couple Leisure,Economy Class,496,14096,2017-03-07,2017-01-01,0
0.9911,0.225,0.045,0.73,False,Couple Leisure,Economy Class,911,14097,2016-10-18,2015-12-01,1
0.8554,0.119,0.0,0.881,False,Couple Leisure,Economy Class,458,14098,2016-10-09,2016-09-01,1
0.9915,0.206,0.012,0.782,False,Business,First Class,954,14099,2016-09-17,2016-09-01,1
0.952,0.167,0.033,0.8,False,Solo Leisure,Economy Class,655,14100,2015-12-26,2015-12-01,1
-0.8299,0.052,0.114,0.833,False,Solo Leisure,Economy Class,674,14101,2015-12-26,2015-12-01,1
0.9862,0.288,0.0,0.712,False,Business,Economy Class,455,14102,2015-08-20,2015-08-01,1
0.8362,0.087,0.0,0.913,False,Business,Business Class,684,14103,2015-08-04,2015-08-01,1
0.9726,0.199,0.024,0.776,False,Solo Leisure,Economy Class,593,14104,2015-07-19,2015-07-01,1
0.3721,0.119,0.067,0.814,False,Unknown,Economy Class,359,14105,2015-05-31,,1
0.6124,0.109,0.033,0.858,False,Unknown,Economy Class,305,14106,2015-03-30,,1
0.909,0.119,0.056,0.825,False,Unknown,Economy Class,748,14107,2013-08-19,,1
-0.8012,0.0,0.153,0.847,False,Unknown,Economy Class,266,14108,2013-08-05,,0
0.9698,0.283,0.02,0.697,False,Unknown,Business Class,492,14109,2012-12-14,,1
0.7351,0.097,0.0,0.903,False,Unknown,Economy Class,339,14110,2012-10-15,,1
0.8887,0.154,0.045,0.801,False,Unknown,Business Class,536,14111,2011-09-05,,1
0.8641,0.188,0.042,0.77,False,Unknown,Economy Class,321,14112,2009-10-28,,1
0.9468,0.185,0.036,0.779,False,Unknown,Economy Class,559,14113,2009-09-14,,1
0.4927,0.078,0.071,0.851,False,Unknown,Economy Class,765,14114,2009-08-06,,1
0.9239,0.171,0.0,0.829,False,Unknown,Unknown,495,14115,2008-12-24,,0
0.6124,0.109,0.042,0.849,False,Unknown,Unknown,366,14116,2008-07-25,,0
0.9864,0.196,0.041,0.763,False,Unknown,Unknown,1122,14117,2008-06-25,,0
0.984,0.224,0.022,0.754,False,Unknown,Unknown,592,14118,2008-06-24,,0
0.8184,0.093,0.032,0.876,False,Unknown,Unknown,688,14119,2008-06-17,,0
0.9041,0.17,0.019,0.811,False,Unknown,Unknown,336,14120,2007-11-21,,0
0.9593,0.19,0.0,0.81,False,Unknown,Unknown,489,14121,2007-09-29,,0
0.9593,0.19,0.0,0.81,False,Unknown,Unknown,489,14122,2007-09-29,,0
0.9258,0.23,0.087,0.684,False,Unknown,Unknown,334,14123,2007-07-12,,0
0.9258,0.23,0.087,0.684,False,Unknown,Unknown,334,14124,2007-07-12,,0
-0.4652,0.057,0.074,0.869,False,Unknown,Unknown,906,14125,2007-05-13,,0
-0.4652,0.057,0.074,0.869,False,Unknown,Unknown,906,14126,2007-05-13,,0
0.9274,0.175,0.037,0.788,False,Unknown,Unknown,477,14127,2007-03-03,,0
0.9274,0.175,0.037,0.788,False,Unknown,Unknown,477,14128,2007-03-03,,0
0.7845,0.182,0.0,0.818,False,Unknown,Unknown,196,14129,2007-03-01,,0
0.7845,0.182,0.0,0.818,False,Unknown,Unknown,196,14130,2007-03-01,,0
0.9636,0.286,0.038,0.676,False,Unknown,Unknown,497,14131,2006-12-15,,0
0.9636,0.286,0.038,0.676,False,Unknown,Unknown,497,14132,2006-12-15,,0
0.8613,0.205,0.0,0.795,False,Unknown,Unknown,192,14133,2006-05-24,,0
0.8613,0.205,0.0,0.795,False,Unknown,Unknown,192,14134,2006-05-24,,0
0.9143,0.236,0.0,0.764,False,Unknown,Unknown,351,14135,2006-05-09,,0
0.9143,0.236,0.0,0.764,False,Unknown,Unknown,351,14136,2006-05-09,,0
0.9864,0.236,0.014,0.75,False,Unknown,Unknown,809,14137,2006-03-13,,0
0.9864,0.236,0.014,0.75,False,Unknown,Unknown,809,14138,2006-03-13,,0
0.8495,0.099,0.025,0.876,False,Unknown,Unknown,719,14139,2005-10-26,,0
0.8495,0.099,0.025,0.876,False,Unknown,Unknown,719,14140,2005-10-26,,0
0.9909,0.149,0.024,0.827,False,Unknown,Unknown,1672,14141,2005-07-02,,0
0.9909,0.149,0.024,0.827,False,Unknown,Unknown,1672,14142,2005-07-02,,0
0.6705,0.098,0.031,0.871,False,Unknown,Unknown,491,14143,2005-03-22,,0
0.6705,0.098,0.031,0.871,False,Unknown,Unknown,491,14144,2005-03-22,,0
0.8982,0.154,0.058,0.787,False,Unknown,Unknown,480,14145,2004-10-11,,0
0.8982,0.154,0.058,0.787,False,Unknown,Unknown,480,14146,2004-10-11,,0
0.9107,0.134,0.0,0.866,False,Unknown,Unknown,605,14147,2004-08-05,,0
0.9107,0.134,0.0,0.866,False,Unknown,Unknown,605,14148,2004-08-05,,0
0.4941,0.115,0.101,0.785,False,Unknown,Unknown,1826,14149,2004-08-01,,0
0.4941,0.115,0.101,0.785,False,Unknown,Unknown,1826,14150,2004-08-01,,0
0.865,0.107,0.0,0.893,False,Unknown,Unknown,590,14151,2004-05-17,,0
0.865,0.107,0.0,0.893,False,Unknown,Unknown,590,14152,2004-05-17,,0
-0.6458,0.023,0.057,0.921,False,Unknown,Unknown,471,14153,2004-04-30,,0
-0.6458,0.023,0.057,0.921,False,Unknown,Unknown,471,14154,2004-04-30,,0
-0.9359,0.0,0.338,0.662,True,Solo Leisure,Economy Class,171,14155,2023-07-25,2023-07-01,0
0.0766,0.053,0.063,0.884,True,Family Leisure,Economy Class,740,14156,2023-07-25,2023-07-01,0
-0.0507,0.061,0.079,0.86,False,Business,Economy Class,1358,14157,2023-07-25,2023-07-01,0
-0.926,0.054,0.228,0.719,True,Solo Leisure,Economy Class,387,14158,2023-07-25,2023-07-01,0
-0.5951,0.043,0.1,0.857,True,Solo Leisure,Economy Class,711,14159,2023-07-24,2023-07-01,0
-0.9701,0.051,0.156,0.793,True,Solo Leisure,Economy Class,981,14160,2023-07-24,2023-06-01,0
-0.9832,0.023,0.149,0.828,True,Solo Leisure,Economy Class,1264,14161,2023-07-23,2023-07-01,0
-0.9104,0.0,0.131,0.869,True,Family Leisure,Economy Class,488,14162,2023-07-22,2023-07-01,0
-0.9468,0.013,0.191,0.795,True,Business,Economy Class,565,14163,2023-07-21,2023-07-01,0
0.3109,0.038,0.056,0.906,False,Solo Leisure,Economy Class,1003,14164,2023-07-21,2023-07-01,0
-0.4282,0.102,0.136,0.763,True,Solo Leisure,Economy Class,332,14165,2023-07-21,2023-07-01,1
-0.7783,0.027,0.125,0.848,True,Family Leisure,Economy Class,416,14166,2023-07-20,2023-07-01,0
-0.8047,0.033,0.082,0.886,False,Family Leisure,Economy Class,730,14167,2023-07-19,2023-07-01,0
-0.8996,0.061,0.145,0.794,False,Family Leisure,Economy Class,683,14168,2023-07-19,2023-07-01,0
-0.8126,0.053,0.122,0.825,True,Business,Economy Class,713,14169,2023-07-18,2023-07-01,0
-0.7312,0.045,0.101,0.854,True,Solo Leisure,Economy Class,1198,14170,2023-07-18,2023-07-01,0
-0.9893,0.054,0.161,0.785,False,Family Leisure,Economy Class,1933,14171,2023-07-16,2023-07-01,0
-0.6088,0.029,0.135,0.836,True,Solo Leisure,Economy Class,284,14172,2023-07-15,2023-07-01,0
-0.9304,0.081,0.117,0.801,True,Solo Leisure,Economy Class,1310,14173,2023-07-14,2023-07-01,0
-0.9636,0.031,0.079,0.89,False,Solo Leisure,Economy Class,2197,14174,2023-07-14,2023-07-01,0
-0.2443,0.064,0.074,0.861,True,Solo Leisure,Economy Class,3031,14175,2023-07-14,2023-05-01,0
-0.7717,0.051,0.262,0.687,True,Couple Leisure,Economy Class,156,14176,2023-07-14,2023-07-01,0
-0.7906,0.0,0.098,0.902,False,Business,Economy Class,473,14177,2023-07-14,2023-07-01,0
-0.7581,0.059,0.159,0.782,False,Solo Leisure,Economy Class,358,14178,2023-07-13,2023-07-01,0
-0.9759,0.007,0.196,0.797,False,Family Leisure,Economy Class,758,14179,2023-07-13,2023-07-01,0
0.8775,0.097,0.07,0.833,False,Family Leisure,Economy Class,1082,14180,2023-07-11,2023-07-01,1
-0.7992,0.008,0.065,0.927,False,Family Leisure,Economy Class,748,14181,2023-07-11,2023-07-01,0
-0.1568,0.034,0.068,0.898,False,Couple Leisure,Economy Class,569,14182,2023-07-10,2023-07-01,0
-0.9678,0.011,0.124,0.865,False,Family Leisure,Economy Class,1013,14183,2023-07-10,2023-07-01,0
0.6757,0.136,0.107,0.757,False,Couple Leisure,Economy Class,507,14184,2023-07-09,2023-07-01,0
-0.2975,0.057,0.079,0.864,True,Solo Leisure,Economy Class,722,14185,2023-07-09,2023-07-01,0
-0.8736,0.0,0.118,0.882,True,Couple Leisure,Economy Class,455,14186,2023-07-09,2023-07-01,0
-0.881,0.0,0.145,0.855,True,Family Leisure,Economy Class,356,14187,2023-07-08,2023-07-01,0
-0.9633,0.011,0.127,0.863,False,Couple Leisure,Economy Class,925,14188,2023-07-07,2023-07-01,0
-0.9444,0.0,0.102,0.898,True,Solo Leisure,Economy Class,882,14189,2023-07-07,2023-07-01,0
-0.9913,0.048,0.173,0.779,True,Couple Leisure,Economy Class,1763,14190,2023-07-07,2023-06-01,0
-0.89,0.08,0.147,0.773,False,Couple Leisure,Economy Class,739,14191,2023-07-05,2023-07-01,0
-0.7991,0.0,0.159,0.841,False,Family Leisure,Economy Class,215,14192,2023-07-04,2023-07-01,0
0.8674,0.126,0.055,0.819,False,Solo Leisure,Economy Class,533,14193,2023-07-03,2023-06-01,0
-0.8836,0.028,0.176,0.796,True,Solo Leisure,Economy Class,388,14194,2023-07-02,2023-07-01,0
-0.7344,0.058,0.11,0.832,True,Solo Leisure,Economy Class,763,14195,2023-07-01,2023-06-01,0
-0.8536,0.072,0.119,0.809,True,Solo Leisure,Economy Class,772,14196,2023-06-30,2023-06-01,0
-0.885,0.0,0.164,0.836,True,Solo Leisure,Economy Class,311,14197,2023-06-30,2023-06-01,0
-0.9022,0.082,0.273,0.645,True,Couple Leisure,Economy Class,194,14198,2023-06-29,2023-06-01,0
-0.9902,0.056,0.16,0.784,False,Family Leisure,Economy Class,2044,14199,2023-06-27,2023-06-01,0
-0.8918,0.073,0.159,0.769,True,Solo Leisure,Economy Class,814,14200,2023-06-25,2023-06-01,0
-0.85,0.064,0.13,0.805,True,Couple Leisure,Economy Class,796,14201,2023-06-25,2023-06-01,0
-0.8807,0.062,0.147,0.791,False,Couple Leisure,Economy Class,596,14202,2023-06-25,2023-06-01,0
-0.7845,0.0,0.214,0.786,False,Solo Leisure,Economy Class,153,14203,2023-06-24,2023-06-01,0
-0.8689,0.03,0.182,0.788,True,Solo Leisure,Economy Class,357,14204,2023-06-24,2023-06-01,0
0.875,0.14,0.083,0.777,True,Solo Leisure,Economy Class,601,14205,2023-06-23,2023-06-01,1
-0.7165,0.052,0.069,0.88,False,Family Leisure,Economy Class,1208,14206,2023-06-21,2023-05-01,0
0.9846,0.199,0.0,0.801,True,Solo Leisure,Economy Class,686,14207,2023-06-21,2023-05-01,1
0.8298,0.131,0.015,0.854,False,Solo Leisure,Economy Class,466,14208,2023-06-19,2023-06-01,0
-0.9838,0.044,0.173,0.783,True,Solo Leisure,Economy Class,907,14209,2023-06-15,2023-06-01,0
-0.7328,0.058,0.076,0.866,True,Solo Leisure,Economy Class,2599,14210,2023-06-15,2023-06-01,0
0.3182,0.115,0.126,0.759,True,Solo Leisure,Economy Class,263,14211,2023-06-14,2023-06-01,0
-0.6515,0.052,0.065,0.883,True,Family Leisure,Economy Class,3363,14212,2023-06-12,2023-06-01,0
-0.8789,0.012,0.04,0.947,True,Couple Leisure,Economy Class,1776,14213,2023-06-12,2023-06-01,0
-0.8481,0.0,0.243,0.757,True,Couple Leisure,Economy Class,198,14214,2023-06-12,2023-06-01,0
-0.8831,0.046,0.222,0.732,False,Family Leisure,Economy Class,322,14215,2023-06-10,2023-06-01,0
0.9173,0.084,0.025,0.891,True,Solo Leisure,Economy Class,1190,14216,2023-06-10,2023-06-01,0
-0.9901,0.014,0.118,0.868,True,Couple Leisure,Economy Class,1897,14217,2023-06-09,2023-06-01,0
0.9414,0.219,0.03,0.751,True,Solo Leisure,Economy Class,323,14218,2023-06-08,2023-06-01,1
-0.81,0.0,0.116,0.884,True,Family Leisure,Economy Class,408,14219,2023-06-08,2023-06-01,0
0.0258,0.023,0.026,0.951,False,Family Leisure,Economy Class,1149,14220,2023-06-07,2023-06-01,0
-0.8425,0.032,0.097,0.871,False,Couple Leisure,Economy Class,646,14221,2023-06-07,2023-06-01,0
-0.8713,0.044,0.095,0.86,True,Couple Leisure,Economy Class,943,14222,2023-06-06,2023-05-01,0
-0.8866,0.018,0.075,0.907,False,Solo Leisure,Economy Class,1034,14223,2023-06-06,2023-06-01,0
-0.743,0.05,0.091,0.859,False,Family Leisure,Economy Class,723,14224,2023-06-06,2023-06-01,0
-0.8908,0.018,0.051,0.931,True,Solo Leisure,Economy Class,1294,14225,2023-06-04,2023-06-01,0
-0.5574,0.019,0.081,0.901,True,Couple Leisure,Economy Class,342,14226,2023-06-04,2023-05-01,0
0.7277,0.095,0.093,0.813,False,Family Leisure,Economy Class,2320,14227,2023-06-03,2023-05-01,0
0.2714,0.079,0.085,0.836,False,Solo Leisure,Premium Economy,328,14228,2023-06-03,2023-06-01,0
0.9493,0.149,0.039,0.813,False,Solo Leisure,Economy Class,504,14229,2023-06-03,2023-05-01,0
-0.2714,0.031,0.047,0.921,False,Solo Leisure,Economy Class,1551,14230,2023-06-03,2023-06-01,0
-0.9563,0.03,0.364,0.605,True,Solo Leisure,Economy Class,200,14231,2023-06-03,2023-06-01,0
-0.9869,0.059,0.183,0.759,False,Couple Leisure,Economy Class,1245,14232,2023-06-01,2023-05-01,0
-0.6385,0.047,0.062,0.892,True,Solo Leisure,Economy Class,1560,14233,2023-05-31,2023-05-01,0
-0.9625,0.07,0.188,0.742,True,Business,Economy Class,805,14234,2023-05-29,2023-05-01,0
-0.9524,0.0,0.207,0.793,True,Solo Leisure,Economy Class,397,14235,2023-05-28,2023-05-01,0
0.2846,0.128,0.144,0.728,True,Solo Leisure,Economy Class,770,14236,2023-05-26,2023-05-01,0
0.6369,0.126,0.083,0.791,True,Solo Leisure,Economy Class,408,14237,2023-05-26,2023-05-01,0
-0.7821,0.051,0.162,0.787,True,Solo Leisure,Economy Class,291,14238,2023-05-25,2023-05-01,0
-0.9488,0.048,0.092,0.86,True,Solo Leisure,Economy Class,1793,14239,2023-05-24,2023-05-01,0
0.5994,0.16,0.1,0.74,True,Family Leisure,Economy Class,256,14240,2023-05-24,2023-05-01,1
0.9827,0.204,0.011,0.785,False,Family Leisure,Economy Class,552,14241,2023-05-23,2023-05-01,1
-0.918,0.0,0.11,0.89,False,Couple Leisure,Economy Class,679,14242,2023-05-23,2023-05-01,0
-0.0772,0.129,0.158,0.713,True,Solo Leisure,Economy Class,162,14243,2023-05-23,2023-05-01,0
-0.8131,0.044,0.119,0.837,False,Family Leisure,Economy Class,695,14244,2023-05-22,2023-05-01,0
-0.1818,0.123,0.119,0.758,True,Family Leisure,Economy Class,330,14245,2023-05-19,2023-05-01,0
-0.9797,0.048,0.123,0.829,False,Couple Leisure,Economy Class,1543,14246,2023-05-18,2023-05-01,0
-0.4866,0.095,0.186,0.719,True,Business,Economy Class,172,14247,2023-05-09,2023-05-01,0
0.9025,0.073,0.054,0.872,True,Family Leisure,Economy Class,2610,14248,2023-05-07,2023-04-01,0
-0.4318,0.046,0.125,0.829,False,Family Leisure,Economy Class,187,14249,2023-05-07,2023-04-01,0
-0.9358,0.037,0.216,0.747,False,Solo Leisure,Economy Class,350,14250,2023-05-06,2023-05-01,0
-0.8107,0.022,0.063,0.915,True,Solo Leisure,Economy Class,1258,14251,2023-05-05,2023-04-01,0
-0.8909,0.047,0.076,0.877,False,Family Leisure,Economy Class,2085,14252,2023-05-04,2023-04-01,0
-0.3182,0.046,0.064,0.891,True,Business,Economy Class,958,14253,2023-05-03,2023-01-01,0
