vader_compound,vader_pos,vader_neg,vader_neu,aspect_seat,aspect_food,aspect_staff,aspect_ground_service,aspect_entertainment,aspect_seat_missing,aspect_food_missing,aspect_staff_missing,aspect_ground_service_missing,aspect_entertainment_missing,Verified,Type Of Traveller,Seat Type,review_length,Recommended
-0.7465,0.058,0.211,0.731,-0.5106,,-0.5106,,,0,1,0,1,1,True,Couple Leisure,Premium Economy,181,0
0.6367,0.219,0.179,0.601,0.5267,,,0.5267,,0,1,1,0,1,True,Couple Leisure,Economy Class,491,1
-0.9294,0.0,0.123,0.877,-0.8632,,-0.8632,-0.8632,,0,1,0,0,1,True,Couple Leisure,Economy Class,613,0
-0.946,0.0,0.426,0.574,,,-0.946,,,1,1,0,1,1,True,Couple Leisure,Economy Class,152,0
-0.2732,0.061,0.082,0.858,,,-0.2732,-0.2732,,1,1,0,0,1,False,Couple Leisure,Economy Class,452,0
-0.831,0.105,0.237,0.658,,,,,,1,1,1,1,1,True,Couple Leisure,Economy Class,301,0
-0.9426,0.054,0.174,0.772,,,-0.9238,,,1,1,0,1,1,True,Family Leisure,Economy Class,580,0
-0.8169,0.024,0.115,0.862,,,-0.6794,-0.6794,-0.6794,1,1,0,0,0,True,Couple Leisure,Economy Class,381,0
0.8646,0.183,0.04,0.777,0.8555,,0.8555,0.8555,,0,1,0,0,1,True,Couple Leisure,Economy Class,293,1
-0.2982,0.082,0.115,0.802,0.7906,,,,,0,1,1,1,1,True,Couple Leisure,Economy Class,441,0
0.6808,0.172,0.0,0.828,,,0.6808,0.6808,,1,1,0,0,1,True,Solo Leisure,Economy Class,167,1
0.9822,0.297,0.0,0.703,,,0.9822,0.9822,,1,1,0,0,1,True,Solo Leisure,Economy Class,450,1
0.3473,0.145,0.05,0.805,,0.8396,,,0.8396,1,0,1,1,0,True,Solo Leisure,Economy Class,177,1
-0.9843,0.011,0.16,0.829,,,-0.6369,,-0.6369,1,1,0,1,0,True,Business,Economy Class,981,0
0.9306,0.274,0.027,0.698,0.9118,,0.9118,0.9118,,0,1,0,0,1,True,Solo Leisure,Economy Class,247,1
0.9466,0.157,0.069,0.775,,,0.9295,0.9295,,1,1,0,0,1,True,Solo Leisure,Economy Class,922,1
-0.9019,0.053,0.277,0.67,,,,-0.8813,,1,1,1,0,1,True,Solo Leisure,Economy Class,275,0
0.9513,0.299,0.0,0.701,,,0.9442,,,1,1,0,1,1,True,Solo Leisure,Economy Class,263,1
-0.8423,0.067,0.082,0.851,-0.6179,,-0.6179,-0.6179,,0,1,0,0,1,True,Couple Leisure,Economy Class,2461,0
-0.8442,0.0,0.175,0.825,,,,-0.7845,,1,1,1,0,1,True,Couple Leisure,Economy Class,303,0
0.6217,0.18,0.072,0.748,0.5994,,,0.5994,,0,1,1,0,1,True,Couple Leisure,Economy Class,264,0
0.891,0.212,0.0,0.788,0.6582,,,,,0,1,1,1,1,True,Family Leisure,Economy Class,204,1
0.9062,0.232,0.042,0.726,0.9062,,0.9062,0.9062,,0,1,0,0,1,True,Family Leisure,Economy Class,264,1
-0.7033,0.064,0.135,0.801,,,,-0.8537,,1,1,1,0,1,True,Couple Leisure,Economy Class,513,0
-0.8538,0.102,0.151,0.747,-0.7184,,-0.7184,-0.7184,,0,1,0,0,1,True,Couple Leisure,Economy Class,856,0
-0.8772,0.0,0.266,0.734,,,-0.8481,-0.8481,,1,1,0,0,1,False,Family Leisure,Economy Class,162,0
-0.9362,0.024,0.161,0.815,,,,-0.926,,1,1,1,0,1,False,Family Leisure,Economy Class,566,0
-0.8958,0.071,0.153,0.776,,,-0.8448,-0.8448,,1,1,0,0,1,False,Couple Leisure,Economy Class,687,0
0.9635,0.19,0.013,0.797,0.9716,,0.9716,0.9716,,0,1,0,0,1,True,Solo Leisure,Economy Class,582,1
-0.951,0.036,0.152,0.812,,,-0.9403,-0.9403,,1,1,0,0,1,True,Solo Leisure,Premium Economy,740,0
0.2249,0.16,0.142,0.698,,,0.7906,,,1,1,0,1,1,True,Solo Leisure,Economy Class,216,0
-0.9111,0.035,0.092,0.873,-0.7147,-0.7147,-0.7147,-0.7147,,0,0,0,0,1,False,Couple Leisure,Economy Class,1220,0
-0.1901,0.048,0.056,0.896,,,0.2144,0.2144,0.2144,1,1,0,0,0,False,Couple Leisure,Economy Class,1491,0
0.7876,0.113,0.0,0.887,0.9062,0.9062,0.9062,,,0,0,0,1,1,True,Couple Leisure,Economy Class,471,1
0.8779,0.221,0.033,0.747,0.8779,,,,,0,1,1,1,1,True,Solo Leisure,Economy Class,266,1
-0.8719,0.065,0.127,0.809,,,-0.8731,-0.8731,,1,1,0,0,1,False,Couple Leisure,Economy Class,804,0
0.647,0.066,0.047,0.886,,0.9118,0.9118,0.9118,,1,0,0,0,1,True,Couple Leisure,Economy Class,837,0
0.9515,0.242,0.033,0.725,0.9678,,0.9678,,,0,1,0,1,1,True,Couple Leisure,Economy Class,345,1
0.9487,0.156,0.013,0.831,,,0.9595,,,1,1,0,1,1,True,Couple Leisure,Economy Class,599,1
-0.8828,0.022,0.148,0.83,,-0.7003,-0.7003,,,1,0,0,1,1,True,Solo Leisure,Economy Class,428,0
0.8075,0.121,0.051,0.828,,0.7657,0.7657,0.7657,,1,0,0,0,1,False,Solo Leisure,Economy Class,473,1
-0.86,0.039,0.138,0.823,,,-0.891,-0.891,,1,1,0,0,1,True,Family Leisure,Economy Class,470,0
0.5685,0.102,0.07,0.829,,,-0.2984,-0.2984,,1,1,0,0,1,False,Solo Leisure,Economy Class,341,1
0.6701,0.12,0.053,0.826,,,0.8885,0.8885,,1,1,0,0,1,False,Solo Leisure,Economy Class,405,1
-0.9909,0.029,0.209,0.763,,,-0.969,-0.969,-0.969,1,1,0,0,0,True,Solo Leisure,Economy Class,1008,0
0.7806,0.134,0.074,0.792,,,0.8225,0.8225,,1,1,0,0,1,True,Couple Leisure,Economy Class,436,1
-0.6808,0.0,0.172,0.828,,,-0.6808,-0.6808,,1,1,0,0,1,True,Couple Leisure,Economy Class,158,0
0.8316,0.129,0.03,0.842,0.8957,,0.8957,,,0,1,0,1,1,True,Family Leisure,Economy Class,413,1
0.4872,0.103,0.096,0.801,,,,-0.6012,,1,1,1,0,1,True,Business,Economy Class,837,0
-0.6367,0.0,0.167,0.833,,,,-0.6939,,1,1,1,0,1,False,Solo Leisure,Economy Class,179,0
-0.7293,0.0,0.188,0.812,,,-0.1531,,,1,1,0,1,1,True,Couple Leisure,Economy Class,192,0
-0.5362,0.041,0.083,0.876,,,,-0.7351,,1,1,1,0,1,False,Couple Leisure,Economy Class,511,0
-0.5994,0.018,0.058,0.925,-0.34,,-0.34,-0.34,,0,1,0,0,1,True,Solo Leisure,Economy Class,603,0
0.4821,0.125,0.096,0.779,0.1849,,0.1849,0.1849,,0,1,0,0,1,True,Solo Leisure,Economy Class,740,1
-0.9587,0.0,0.173,0.827,,,-0.9274,-0.9274,,1,1,0,0,1,True,Solo Leisure,Economy Class,572,0
0.788,0.162,0.123,0.715,,0.9053,0.9053,0.9053,,1,0,0,0,1,True,Solo Leisure,Economy Class,757,1
-0.9263,0.067,0.107,0.825,,,-0.6597,,,1,1,0,1,1,False,Family Leisure,Economy Class,1233,0
0.6486,0.203,0.155,0.642,,,,,,1,1,1,1,1,True,Family Leisure,Economy Class,290,0
-0.9371,0.02,0.148,0.832,,,-0.9001,,,1,1,0,1,1,False,Solo Leisure,Economy Class,585,0
0.9879,0.325,0.044,0.631,0.9829,,0.9829,0.9829,0.9829,0,1,0,0,0,True,Couple Leisure,Economy Class,516,1
0.0798,0.035,0.047,0.918,,,,,,1,1,1,1,1,True,Solo Leisure,Economy Class,265,1
0.8946,0.238,0.117,0.646,,,0.7105,,,1,1,0,1,1,True,Family Leisure,Economy Class,294,0
-0.7009,0.0,0.075,0.925,,,0.4404,0.4404,,1,1,0,0,1,True,Business,Economy Class,419,0
0.8416,0.152,0.024,0.824,,,,0.8934,,1,1,1,0,1,True,Solo Leisure,Economy Class,334,0
-0.9618,0.008,0.073,0.92,-0.9618,,,-0.9618,,0,1,1,0,1,True,Couple Leisure,Economy Class,1607,0
-0.7537,0.088,0.133,0.78,,,-0.8763,-0.8763,,1,1,0,0,1,True,Solo Leisure,Economy Class,837,0
-0.4503,0.045,0.07,0.884,-0.6249,-0.6249,-0.6249,-0.6249,,0,0,0,0,1,True,Solo Leisure,Economy Class,1028,0
0.0772,0.029,0.037,0.934,,,,0.0772,,1,1,1,0,1,True,Solo Leisure,Economy Class,451,0
0.9518,0.251,0.015,0.734,,0.9682,0.9682,,,1,0,0,1,1,True,Couple Leisure,Economy Class,302,1
-0.9596,0.016,0.167,0.818,-0.946,,-0.946,-0.946,,0,1,0,0,1,True,Solo Leisure,Economy Class,587,0
-0.3612,0.0,0.025,0.975,,,,-0.3612,,1,1,1,0,1,True,Solo Leisure,Economy Class,547,0
0.9524,0.406,0.0,0.594,0.9524,0.9524,,0.9524,,0,0,1,0,1,True,Couple Leisure,Economy Class,192,1
0.9229,0.187,0.0,0.813,0.9136,0.9136,,0.9136,,0,0,1,0,1,True,Couple Leisure,Economy Class,386,1
-0.7641,0.0,0.17,0.83,,,,0.8481,,1,1,1,0,1,True,Couple Leisure,Economy Class,233,0
0.0,0.0,0.0,1.0,,,0.0,,,1,1,0,1,1,True,Solo Leisure,Economy Class,177,0
0.9762,0.263,0.0,0.737,0.9755,0.9755,0.9755,0.9755,,0,0,0,0,1,True,Business,Economy Class,495,1
-0.962,0.014,0.254,0.732,,,-0.9604,-0.9604,,1,1,0,0,1,True,Solo Leisure,Economy Class,373,0
0.9001,0.152,0.024,0.824,,0.9217,,0.9217,0.9217,1,0,1,0,0,True,Business,Business Class,465,1
0.944,0.223,0.028,0.749,0.9477,0.9477,0.9477,,,0,0,0,1,1,False,Solo Leisure,Business Class,354,1
0.8851,0.153,0.036,0.811,0.9552,0.9552,0.9552,,,0,0,0,1,1,False,Solo Leisure,Business Class,419,1
0.9836,0.284,0.019,0.696,,,0.9814,0.9814,,1,1,0,0,1,True,Solo Leisure,Economy Class,538,1
-0.89,0.095,0.284,0.621,0.2698,0.2698,0.2698,,,0,0,0,1,1,True,Solo Leisure,Economy Class,222,1
0.9059,0.223,0.052,0.724,0.9556,,0.9556,,,0,1,0,1,1,True,Business,Economy Class,320,1
-0.946,0.019,0.172,0.809,,,,-0.936,,1,1,1,0,1,True,Couple Leisure,Economy Class,635,0
0.9908,0.23,0.031,0.739,0.9896,0.9896,0.9896,0.9896,0.9896,0,0,0,0,0,True,Solo Leisure,Business Class,941,1
-0.985,0.053,0.099,0.849,,-0.981,-0.981,-0.981,,1,0,0,0,1,True,Solo Leisure,Economy Class,3511,0
0.8591,0.307,0.0,0.693,,,0.8591,,,1,1,0,1,1,True,Solo Leisure,Economy Class,183,1
0.9831,0.276,0.014,0.71,0.9786,0.9786,0.9786,0.9786,,0,0,0,0,1,True,Family Leisure,Economy Class,465,1
-0.9293,0.034,0.191,0.775,,,-0.7845,-0.7845,,1,1,0,0,1,True,Family Leisure,Economy Class,390,0
-0.9884,0.04,0.156,0.804,-0.8422,-0.8422,-0.8422,-0.8422,-0.8422,0,0,0,0,0,True,Solo Leisure,Economy Class,1557,0
0.9577,0.249,0.0,0.751,,0.9559,,,,1,0,1,1,1,True,Family Leisure,Economy Class,327,1
0.9933,0.183,0.068,0.749,0.9892,0.9892,0.9892,0.9892,0.9892,0,0,0,0,0,True,Family Leisure,Economy Class,1604,1
0.8551,0.126,0.056,0.819,,0.9663,0.9663,0.9663,,1,0,0,0,1,False,Solo Leisure,Economy Class,846,1
-0.5944,0.074,0.12,0.806,,0.3341,0.3341,,,1,0,0,1,1,False,Business,Economy Class,487,1
0.8638,0.079,0.038,0.883,0.767,0.767,,0.767,,0,0,1,0,1,False,Solo Leisure,Economy Class,862,1
0.6369,0.074,0.04,0.886,,0.6666,0.6666,,0.6666,1,0,0,1,0,False,Family Leisure,Economy Class,716,1
0.9091,0.16,0.014,0.826,0.9772,,0.9772,0.9772,0.9772,0,1,0,0,0,False,Couple Leisure,Economy Class,568,1
0.631,0.086,0.021,0.892,0.8591,0.8591,,,,0,0,1,1,1,False,Solo Leisure,Economy Class,545,1
-0.9048,0.04,0.108,0.852,,,-0.847,-0.847,,1,1,0,0,1,False,Solo Leisure,Economy Class,749,0
0.8653,0.129,0.041,0.831,0.9403,0.9403,,0.9403,,0,0,1,0,1,False,Business,Economy Class,691,1
0.941,0.208,0.0,0.792,0.941,0.941,0.941,,,0,0,0,1,1,False,Solo Leisure,Economy Class,343,1
0.6075,0.072,0.02,0.908,0.6075,0.6075,0.6075,0.6075,,0,0,0,0,1,False,Business,Economy Class,582,1
0.8048,0.084,0.054,0.862,0.9547,0.9547,0.9547,0.9547,,0,0,0,0,1,False,Solo Leisure,Economy Class,1669,1
0.893,0.164,0.065,0.772,0.862,0.862,0.862,0.862,,0,0,0,0,1,False,Business,Economy Class,534,1
0.9393,0.181,0.019,0.8,0.9501,0.9501,0.9501,0.9501,0.9501,0,0,0,0,0,False,Solo Leisure,Business Class,547,1
-0.9518,0.02,0.088,0.893,,,-0.8035,-0.8035,,1,1,0,0,1,False,Couple Leisure,Economy Class,1379,0
-0.1625,0.068,0.071,0.862,0.7369,0.7369,0.7369,0.7369,0.7369,0,0,0,0,0,False,Family Leisure,First Class,1051,1
-0.4363,0.126,0.135,0.739,,0.9652,0.9652,,,1,0,0,1,1,False,Family Leisure,Economy Class,435,1
0.9586,0.203,0.035,0.762,0.9694,0.9694,0.9694,0.9694,,0,0,0,0,1,False,Business,Business Class,521,1
-0.8877,0.048,0.19,0.762,,-0.6133,,,,1,0,1,1,1,False,Unknown,Economy Class,407,1
-0.9222,0.007,0.115,0.878,-0.5423,,-0.5423,-0.5423,,0,1,0,0,1,False,Unknown,Economy Class,736,0
0.624,0.113,0.0,0.887,,0.7425,0.7425,,,1,0,0,1,1,False,Unknown,Economy Class,243,1
0.9735,0.158,0.031,0.812,0.9486,0.9486,0.9486,0.9486,,0,0,0,0,1,False,Unknown,Business Class,919,1
0.9505,0.203,0.0,0.797,,,0.9371,,,1,1,0,1,1,False,Unknown,Economy Class,473,1
0.7351,0.28,0.065,0.655,,,0.5334,,0.5334,1,1,0,1,0,False,Unknown,Economy Class,162,1
0.0994,0.062,0.056,0.882,,0.802,0.802,0.802,0.802,1,0,0,0,0,False,Unknown,Business Class,380,1
0.8805,0.183,0.041,0.776,,0.872,,0.872,,1,0,1,0,1,False,Unknown,Economy Class,360,1
-0.3233,0.069,0.079,0.852,,,0.4423,0.4423,,1,1,0,0,1,False,Unknown,Economy Class,667,0
0.8253,0.189,0.099,0.712,,0.8934,0.8934,,0.8934,1,0,0,1,0,False,Unknown,Economy Class,381,1
-0.0205,0.112,0.151,0.737,,0.8689,0.8689,0.8689,,1,0,0,0,1,False,Unknown,Economy Class,596,1
0.9562,0.329,0.0,0.671,,0.9501,0.9501,,,1,0,0,1,1,False,Unknown,Business Class,268,1
0.9455,0.143,0.038,0.819,,0.9399,0.9399,0.9399,,1,0,0,0,1,False,Unknown,Economy Class,785,1
0.7876,0.179,0.101,0.72,0.8689,0.8689,0.8689,,,0,0,0,1,1,False,Unknown,Economy Class,436,1
0.9558,0.216,0.063,0.721,,0.9643,0.9643,0.9643,,1,0,0,0,1,False,Unknown,Economy Class,504,0
0.6486,0.074,0.02,0.906,,,,0.6486,,1,1,1,0,1,False,Unknown,Economy Class,501,1
-0.8883,0.013,0.046,0.941,,,-0.8176,-0.8176,,1,1,0,0,1,False,Unknown,Economy Class,1631,0
0.9186,0.2,0.0,0.8,,,,0.9186,,1,1,1,0,1,False,Unknown,Economy Class,340,1
0.9578,0.243,0.0,0.757,,0.9578,0.9578,,,1,0,0,1,1,False,Unknown,Economy Class,341,1
0.8591,0.265,0.048,0.686,,0.8591,0.8591,,,1,0,0,1,1,False,Unknown,Economy Class,198,1
0.9403,0.222,0.0,0.778,,0.9403,0.9403,,,1,0,0,1,1,False,Unknown,Economy Class,313,1
0.9268,0.346,0.057,0.596,0.9201,0.9201,0.9201,,,0,0,0,1,1,False,Unknown,Unknown,209,0
0.296,0.087,0.06,0.854,0.2023,,,0.2023,,0,1,1,0,1,False,Unknown,Unknown,204,0
-0.4556,0.074,0.113,0.813,,,0.5003,0.5003,,1,1,0,0,1,False,Business,Economy Class,468,0
-0.9179,0.0,0.285,0.715,,,,-0.9181,,1,1,1,0,1,False,Solo Leisure,Economy Class,211,0
0.6249,0.063,0.045,0.892,,,0.4019,0.4019,,1,1,0,0,1,False,Business,Economy Class,1193,0
-0.5894,0.038,0.079,0.883,,,-0.5267,-0.5267,,1,1,0,0,1,True,Solo Leisure,Economy Class,562,0
-0.9062,0.029,0.198,0.773,,,,-0.836,,1,1,1,0,1,False,Business,Economy Class,364,0
-0.3025,0.034,0.071,0.896,,,0.34,0.34,,1,1,0,0,1,True,Business,Economy Class,504,0
-0.4404,0.0,0.063,0.937,,,-0.0516,-0.0516,,1,1,0,0,1,True,Solo Leisure,Economy Class,275,0
-0.4843,0.021,0.077,0.902,,,-0.4939,-0.4939,,1,1,0,0,1,True,Business,Economy Class,325,0
0.9853,0.214,0.034,0.752,,,0.9615,0.9615,,1,1,0,0,1,True,Solo Leisure,Economy Class,806,1
0.8047,0.059,0.036,0.905,,,0.296,0.296,,1,1,0,0,1,True,Solo Leisure,Economy Class,1287,1
-0.4742,0.052,0.064,0.884,,,-0.6887,-0.6887,,1,1,0,0,1,True,Couple Leisure,Economy Class,1268,0
-0.8194,0.021,0.098,0.882,,,-0.7447,-0.7447,,1,1,0,0,1,True,Family Leisure,Economy Class,653,0
-0.5778,0.011,0.046,0.944,,,,-0.7906,,1,1,1,0,1,True,Family Leisure,Economy Class,1045,0
-0.9273,0.014,0.08,0.906,,,0.7553,0.7553,,1,1,0,0,1,True,Business,Economy Class,1444,0
-0.8481,0.017,0.143,0.84,,,,,,1,1,1,1,1,False,Business,Economy Class,431,0
-0.0873,0.062,0.064,0.874,,,,-0.2023,,1,1,1,0,1,False,Family Leisure,Economy Class,701,0
-0.8099,0.045,0.121,0.834,,,-0.9404,-0.9404,,1,1,0,0,1,False,Unknown,Economy Class,514,0
0.9813,0.295,0.0,0.705,0.988,0.988,0.988,0.988,,0,0,0,0,1,False,Unknown,Economy Class,523,1
-0.8863,0.043,0.149,0.808,,,-0.5888,-0.5888,,1,1,0,0,1,False,Unknown,Economy Class,552,0
0.9882,0.271,0.0,0.729,0.9882,0.9882,0.9882,0.9882,,0,0,0,0,1,False,Unknown,Economy Class,608,1
0.6765,0.15,0.069,0.781,0.5106,,0.5106,0.5106,,0,1,0,0,1,False,Unknown,Economy Class,297,1
0.9216,0.179,0.1,0.721,0.92,0.92,0.92,0.92,,0,0,0,0,1,False,Unknown,Economy Class,737,1
0.5399,0.073,0.041,0.886,0.3832,,0.3832,0.3832,,0,1,0,0,1,False,Unknown,Economy Class,665,0
0.9136,0.244,0.037,0.719,0.9136,0.9136,0.9136,,,0,0,0,1,1,False,Unknown,Economy Class,313,1
0.9875,0.242,0.026,0.732,0.9883,0.9883,0.9883,0.9883,,0,0,0,0,1,False,Unknown,Economy Class,749,1
0.8261,0.203,0.0,0.797,,0.8126,0.8126,0.8126,,1,0,0,0,1,False,Unknown,Economy Class,229,1
-0.4625,0.054,0.089,0.857,,,,-0.128,,1,1,1,0,1,False,Unknown,Economy Class,519,1
0.8807,0.288,0.045,0.667,0.8807,0.8807,0.8807,0.8807,,0,0,0,0,1,False,Unknown,Economy Class,214,1
0.974,0.179,0.018,0.803,0.9531,0.9531,0.9531,0.9531,,0,0,0,0,1,False,Unknown,Economy Class,723,1
-0.7038,0.025,0.117,0.857,,0.7264,,,0.7264,1,0,1,1,0,False,Unknown,Economy Class,405,1
0.8779,0.227,0.042,0.731,0.8834,0.8834,0.8834,0.8834,,0,0,0,0,1,False,Unknown,Economy Class,259,1
0.0772,0.044,0.052,0.904,,0.5719,0.5719,,,1,0,0,1,1,False,Unknown,Economy Class,418,0
0.8928,0.132,0.063,0.805,0.9531,0.9531,0.9531,0.9531,0.9531,0,0,0,0,0,False,Unknown,Economy Class,659,1
0.8481,0.295,0.0,0.705,0.8481,,0.8481,,,0,1,0,1,1,False,Unknown,Economy Class,158,1
0.9881,0.287,0.025,0.688,0.9817,0.9817,0.9817,,,0,0,0,1,1,False,Unknown,Economy Class,511,1
-0.6697,0.037,0.149,0.815,,,-0.7579,-0.7579,,1,1,0,0,1,False,Unknown,Economy Class,274,0
0.9413,0.269,0.084,0.647,,,,0.9432,,1,1,1,0,1,False,Unknown,Unknown,400,0
0.5312,0.075,0.0,0.925,0.1531,0.1531,,0.1531,,0,0,1,0,1,False,Unknown,Unknown,315,0
0.8861,0.094,0.023,0.883,0.802,,0.802,0.802,,0,1,0,0,1,False,Unknown,Unknown,692,0
0.9571,0.186,0.025,0.789,0.9559,,0.9559,0.9559,,0,1,0,0,1,False,Unknown,Unknown,634,0
0.4767,0.114,0.107,0.779,,,0.3947,0.3947,,1,1,0,0,1,False,Unknown,Unknown,755,0
-0.8409,0.04,0.14,0.82,,,-0.3818,,,1,1,0,1,1,False,Unknown,Unknown,334,0
0.9484,0.161,0.044,0.795,0.9459,0.9459,,0.9459,,0,0,1,0,1,False,Unknown,Unknown,739,0
0.9474,0.087,0.03,0.883,0.9451,0.9451,0.9451,0.9451,,0,0,0,0,1,False,Unknown,Unknown,1386,0
0.7845,0.16,0.101,0.738,0.9274,0.9274,0.9274,0.9274,,0,0,0,0,1,True,Couple Leisure,Economy Class,624,1
0.796,0.151,0.0,0.849,,0.7783,,,,1,0,1,1,1,False,Solo Leisure,Economy Class,296,1
-0.9191,0.015,0.092,0.893,,,-0.8979,-0.8979,,1,1,0,0,1,False,Business,Economy Class,945,0
-0.8268,0.0,0.106,0.894,,-0.8126,-0.8126,-0.8126,,1,0,0,0,1,False,Solo Leisure,Economy Class,419,0
0.9742,0.224,0.06,0.716,0.9643,0.9643,0.9643,,,0,0,0,1,1,False,Unknown,Economy Class,587,1
-0.6124,0.035,0.106,0.859,,-0.4215,,,,1,0,1,1,1,False,Unknown,Economy Class,326,0
-0.8672,0.061,0.116,0.823,-0.868,-0.868,-0.868,-0.868,,0,0,0,0,1,False,Unknown,Economy Class,988,0
0.308,0.165,0.094,0.741,,,,,,1,1,1,1,1,False,Unknown,Economy Class,194,1
-0.9239,0.031,0.126,0.843,-0.7096,,,,,0,1,1,1,1,False,Unknown,Economy Class,601,0
-0.6955,0.03,0.07,0.9,0.2732,0.2732,0.2732,,,0,0,0,1,1,False,Unknown,Economy Class,749,0
-0.0258,0.085,0.087,0.829,,,-0.0258,,-0.0258,1,1,0,1,0,False,Unknown,Economy Class,253,1
-0.7137,0.017,0.115,0.868,,-0.8913,-0.8913,,,1,0,0,1,1,True,Solo Leisure,Economy Class,262,0
0.7096,0.159,0.036,0.805,,,,0.8243,,1,1,1,0,1,True,Business,Economy Class,243,0
-0.8852,0.025,0.204,0.771,,-0.5423,,-0.5423,,1,0,1,0,1,True,Solo Leisure,Economy Class,261,0
-0.8977,0.018,0.183,0.799,,-0.8913,-0.8913,,-0.8913,1,0,0,1,0,True,Family Leisure,Economy Class,241,0
-0.9798,0.055,0.157,0.788,-0.9743,,,-0.9743,,0,1,1,0,1,True,Couple Leisure,Economy Class,1632,0
-0.9062,0.0,0.284,0.716,,,-0.9062,-0.9062,,1,1,0,0,1,False,Family Leisure,Economy Class,165,0
-0.9648,0.0,0.32,0.68,,,-0.9443,-0.9443,,1,1,0,0,1,False,Couple Leisure,Economy Class,275,0
-0.9681,0.0,0.338,0.662,,,-0.9465,-0.9465,,1,1,0,0,1,True,Solo Leisure,Economy Class,313,0
-0.9494,0.0,0.297,0.703,-0.8934,,-0.8934,,,0,1,0,1,1,True,Family Leisure,Economy Class,228,0
-0.6811,0.083,0.126,0.791,,,-0.8519,,,1,1,0,1,1,False,Family Leisure,Economy Class,396,0
0.9686,0.179,0.05,0.771,0.9868,,0.9868,,,0,1,0,1,1,True,Solo Leisure,Economy Class,939,0
-0.6655,0.022,0.049,0.93,0.7269,0.7269,,0.7269,0.7269,0,0,1,0,0,True,Solo Leisure,Economy Class,777,1
0.9336,0.268,0.0,0.732,,,,,,1,1,1,1,1,True,Couple Leisure,Economy Class,268,1
-0.8641,0.017,0.136,0.847,,,,-0.6486,,1,1,1,0,1,False,Family Leisure,Economy Class,423,0
-0.8346,0.022,0.124,0.855,,,,-0.0772,,1,1,1,0,1,True,Solo Leisure,Economy Class,472,0
0.9565,0.276,0.0,0.724,,,0.9393,,,1,1,0,1,1,True,Couple Leisure,Economy Class,290,1
-0.837,0.035,0.117,0.849,-0.9039,,,-0.9039,,0,1,1,0,1,True,Family Leisure,Economy Class,358,0
-0.9745,0.0,0.097,0.903,,,,-0.9584,,1,1,1,0,1,True,Couple Leisure,Economy Class,1296,0
-0.8875,0.052,0.108,0.84,,,-0.7506,-0.7506,,1,1,0,0,1,False,Couple Leisure,Economy Class,844,0
0.9467,0.32,0.0,0.68,0.9413,0.9413,,0.9413,,0,0,1,0,1,True,Couple Leisure,Economy Class,217,1
-0.9855,0.017,0.109,0.874,-0.9776,-0.9776,-0.9776,-0.9776,,0,0,0,0,1,False,Family Leisure,Economy Class,1650,0
0.9943,0.316,0.0,0.684,0.9944,0.9944,0.9944,0.9944,,0,0,0,0,1,True,Solo Leisure,Business Class,689,1
0.9811,0.139,0.041,0.819,,0.9844,0.9844,0.9844,,1,0,0,0,1,True,Couple Leisure,Economy Class,1439,1
-0.9849,0.036,0.099,0.865,-0.8824,,-0.8824,-0.8824,,0,1,0,0,1,True,Business,Economy Class,2676,0
0.508,0.074,0.036,0.89,,,,0.5994,,1,1,1,0,1,True,Solo Leisure,Economy Class,259,0
0.969,0.209,0.064,0.727,0.9808,0.9808,0.9808,,0.9808,0,0,0,1,0,True,Solo Leisure,Economy Class,693,1
0.9589,0.44,0.0,0.56,,,0.9604,,,1,1,0,1,1,False,Family Leisure,Economy Class,154,1
-0.8396,0.08,0.24,0.68,,,,,,1,1,1,1,1,True,Couple Leisure,Economy Class,237,0
-0.8791,0.05,0.079,0.872,,,-0.1531,-0.1531,,1,1,0,0,1,True,Couple Leisure,Economy Class,2135,0
-0.7703,0.029,0.051,0.92,0.4404,,0.4404,0.4404,,0,1,0,0,1,True,Couple Leisure,Economy Class,1537,0
0.9833,0.239,0.0,0.761,0.9686,0.9686,,0.9686,,0,0,1,0,1,False,Family Leisure,Economy Class,523,1
-0.265,0.066,0.085,0.849,,,0.5046,0.5046,,1,1,0,0,1,True,Couple Leisure,Economy Class,485,0
-0.9626,0.0,0.15,0.85,,-0.9393,,-0.9393,,1,0,1,0,1,False,Couple Leisure,Economy Class,613,0
-0.9001,0.0,0.146,0.854,-0.93,-0.93,-0.93,,,0,0,0,1,1,False,Family Leisure,Economy Class,356,0
-0.9359,0.063,0.119,0.818,,,-0.9001,-0.9001,,1,1,0,0,1,True,Couple Leisure,Economy Class,947,0
-0.8737,0.0,0.178,0.822,,,0.0172,0.0172,,1,1,0,0,1,True,Couple Leisure,Economy Class,341,0
0.9476,0.248,0.0,0.752,,,0.9451,,,1,1,0,1,1,True,Solo Leisure,Economy Class,277,1
-0.532,0.087,0.134,0.78,,,-0.949,-0.949,,1,1,0,0,1,False,Family Leisure,Economy Class,517,0
0.946,0.25,0.031,0.719,,,0.946,0.946,,1,1,0,0,1,True,Solo Leisure,Economy Class,328,0
-0.7964,0.067,0.134,0.799,,,-0.7964,-0.7964,,1,1,0,0,1,True,Family Leisure,Economy Class,406,0
-0.9181,0.033,0.093,0.875,,,,-0.8484,,1,1,1,0,1,True,Solo Leisure,Economy Class,1263,0
